name,date,hour,atmosphericpressure,precipitation,relativehumidity,temperature,winddirection,windspeedavg,windspeedmax,windspeedmin,surfacetemperaturewintersense,temperaturewintersense,z_score
Stephansplatz,2024-05-22,2,963.5,49.62,82.75,13.15,25.5,0.65,1.3,0.1,,,0.9590173306469867
Stephansplatz,2024-05-22,3,963.7,49.62,85.8,12.55,34.5,0.45,0.8,0.0,,,0.5654434082975233
Stephansplatz,2024-05-22,4,963.75,49.62,82.65,12.7,227.5,0.35,1.2,0.05,,,0.803458346711357
Stephansplatz,2024-05-22,5,963.8,49.62,82.9,12.95,195.5,0.25,1.0,0.05,,,0.493060012952738
Stephansplatz,2024-05-22,6,964.3,49.62,82.2,13.35,170.5,0.45,1.55,0.1,,,0.7862136275414392
Stephansplatz,2024-05-22,7,964.7,49.62,80.84,13.65,332.0,0.75,1.6,0.05,,,-0.04402254531627866
Stephansplatz,2024-05-22,8,965.3,49.62,80.69,13.95,192.0,0.75,1.8,0.05,,,0.21468438572672102
Stephansplatz,2024-05-22,9,965.75,49.62,79.0,14.55,181.5,0.95,2.45,0.1,,,-0.7634012424365372
Stephansplatz,2024-05-22,10,966.05,49.69,82.7,14.3,85.5,0.75,2.4,0.1,,,-0.6898996582558513
Stephansplatz,2024-05-22,11,966.25,49.74,77.5,14.95,195.0,1.15,3.15,0.1,,,-0.6902302244126174
Stephansplatz,2024-05-22,12,966.2,49.8,71.5,16.25,124.5,1.2,2.65,0.1,,,-0.4855973287623459
Stephansplatz,2024-05-22,13,965.9,49.8,61.5,18.2,204.0,1.55,3.8,0.1,,,-0.05495742448764199
Stephansplatz,2024-05-22,14,965.9,49.8,55.1,18.6,29.5,1.3,3.8,0.1,,,-0.11762034024025513
Stephansplatz,2024-05-22,15,965.7,49.8,50.2,19.25,292.0,1.45,3.7,0.1,,,-0.16859351295295413
Stephansplatz,2024-05-22,16,965.55,49.8,49.65,19.7,218.5,1.4,3.15,0.15,,,-0.2007176489664464
Stephansplatz,2024-05-22,17,965.5,49.8,46.85,20.2,162.0,0.95,2.8,0.1,,,0.4129911319892
Stephansplatz,2024-05-22,18,965.55,49.8,48.65,20.2,229.5,1.0,2.85,0.1,,,0.5953608373974105
Stephansplatz,2024-05-22,19,965.95,49.8,54.8,19.05,76.5,0.9,2.5,0.1,,,0.7037059920987146
Stephansplatz,2024-05-22,20,966.8,49.8,60.1,17.95,153.5,0.6,1.65,0.1,,,1.080963231107637
Stephansplatz,2024-05-22,21,967.55,49.8,75.85,16.0,230.0,0.35,1.15,0.1,,,1.636616837155628
Stephansplatz,2024-05-22,22,968.3,49.8,74.44,15.7,330.5,0.45,1.05,0.0,,,1.3756701411949634
Stephansplatz,2024-05-22,23,968.5,49.8,77.8,15.25,231.0,0.4,0.65,0.1,,,1.558243618859101
Stephansplatz,2024-05-23,0,968.75,49.8,83.59,14.35,347.0,0.35,0.65,0.15,,,1.5198035717879672
Stephansplatz,2024-05-23,1,968.75,49.8,81.6,14.1,65.0,0.4,0.7,0.15,,,1.7307582575432598
Stephansplatz,2024-05-23,2,968.6,49.8,88.34,13.75,277.0,0.45,0.75,0.15,,,1.4800412159814542
Stephansplatz,2024-05-23,3,968.4,49.8,86.0,13.65,119.5,0.3,0.85,0.0,,,1.5621896305149787
Stephansplatz,2024-05-23,4,968.5,49.8,86.59,13.6,353.0,0.3,0.75,0.0,,,1.7918735476619998
Stephansplatz,2024-05-23,5,968.55,49.8,90.15,13.35,183.5,0.35,0.7,0.0,,,1.626837235792546
Stephansplatz,2024-05-23,6,968.7,49.8,88.0,13.05,196.0,0.3,0.7,0.0,,,1.1865191075121126
Stephansplatz,2024-05-23,7,968.75,49.8,86.9,13.45,318.0,0.3,0.6,0.0,,,0.9025927442546429
Stephansplatz,2024-05-23,8,968.9,49.82,86.39,13.85,254.0,0.3,0.9,0.0,,,1.0824036368823322
Stephansplatz,2024-05-23,9,968.9,49.83,80.05,14.25,286.5,0.55,1.1,0.1,,,0.7900784907795204
Stephansplatz,2024-05-23,10,968.8,49.83,83.55,14.1,242.0,0.6,1.6,0.1,,,0.07408793394397763
Stephansplatz,2024-05-23,11,968.8,49.86,83.15,14.2,342.0,0.7,1.9,0.1,,,0.3191423692521096
Stephansplatz,2024-05-23,12,968.75,49.91,84.09,14.3,146.5,0.9,2.5,0.1,,,-0.1440347820524781
Stephansplatz,2024-05-23,13,968.95,49.91,84.1,13.35,54.5,1.35,4.5,0.1,,,-0.6974683461368131
Stephansplatz,2024-05-23,14,970.0,51.46,90.7,11.7,22.0,1.1,3.1,0.1,,,0.1712697677155344
Stephansplatz,2024-05-23,15,970.1,55.92,91.44,11.4,25.5,1.1,2.7,0.1,,,0.5608623514741993
Stephansplatz,2024-05-23,16,970.25,59.23,90.35,11.55,42.5,1.05,2.3,0.1,,,0.6690847618984049
Stephansplatz,2024-05-23,17,969.9,59.32,84.74,12.6,82.5,0.9,2.85,0.1,,,0.4477022646628634
Stephansplatz,2024-05-23,18,970.2,59.32,78.65,13.3,113.5,0.6,1.75,0.05,,,0.45072053596003947
Stephansplatz,2024-05-23,19,970.0,59.34,78.5,13.15,59.5,0.6,1.65,0.1,,,0.48340658230448047
Stephansplatz,2024-05-23,20,970.1,59.35,78.35,13.25,85.0,0.3,0.95,0.05,,,0.8937567835842339
Stephansplatz,2024-05-23,21,970.6,59.35,79.54,13.05,264.0,0.45,0.8,0.1,,,1.3471978035383256
Stephansplatz,2024-05-23,22,971.2,59.35,83.0,12.9,325.0,0.5,0.9,0.05,,,1.3597034374745587
Stephansplatz,2024-05-23,23,971.2,59.35,87.54,12.45,234.5,0.35,0.75,0.0,,,1.2471640385238194
Stephansplatz,2024-05-24,0,971.25,59.35,90.05,12.3,158.0,0.2,0.6,0.0,,,1.3782729893669492
Stephansplatz,2024-05-24,1,971.2,59.35,87.55,12.2,201.0,0.25,0.5,0.05,,,1.063380735582407
Stephansplatz,2024-05-24,2,970.95,59.35,91.2,12.05,107.0,0.2,0.55,0.05,,,1.1068861878784397
Stephansplatz,2024-05-24,3,970.8,59.35,90.9,12.1,309.5,0.2,0.5,0.0,,,1.526802484873062
Stephansplatz,2024-05-24,4,971.0,59.35,90.2,12.0,202.0,0.25,0.55,0.0,,,1.0111660946205485
Stephansplatz,2024-05-24,5,970.85,59.35,89.85,11.9,264.5,0.35,0.55,0.05,,,1.0392399322200254
Stephansplatz,2024-05-24,6,971.0,59.35,89.9,12.05,212.0,0.3,0.75,0.0,,,1.3028168163204705
Stephansplatz,2024-05-24,7,971.25,59.35,85.65,12.5,145.0,0.4,0.8,0.0,,,1.5877956539494111
Stephansplatz,2024-05-24,8,971.25,59.35,82.4,12.9,337.5,0.55,1.05,0.05,,,-0.7054802395021706
Stephansplatz,2024-05-24,9,971.25,59.35,72.94,14.2,178.5,0.6,1.2,0.05,,,-0.19056053072607568
Stephansplatz,2024-05-24,10,971.2,59.35,67.54,15.9,154.0,0.3,1.1,0.0,,,1.2177025603587062
Stephansplatz,2024-05-24,11,970.95,59.35,69.54,16.05,161.5,0.75,1.7,0.1,,,0.0
Stephansplatz,2024-05-24,12,970.6,59.35,62.6,17.2,139.0,0.8,2.1,0.1,,,0.20551276087033446
Stephansplatz,2024-05-24,13,970.0,59.35,58.45,18.1,115.0,0.95,2.05,0.15,,,0.17158819513824924
Stephansplatz,2024-05-24,14,969.45,59.35,51.5,19.45,213.0,0.85,2.3,0.1,,,0.6471502648036043
Stephansplatz,2024-05-24,15,968.85,59.35,44.6,20.3,266.5,0.9,2.35,0.05,,,0.8478419165055479
Stephansplatz,2024-05-24,16,968.7,59.35,42.85,19.95,235.5,0.9,2.0,0.1,,,0.4848134461904391
Stephansplatz,2024-05-24,17,970.1,59.66,78.64,13.45,318.5,1.7,5.25,0.2,,,0.2121079325511584
Stephansplatz,2024-05-24,18,970.8,62.32,90.74,12.7,177.0,1.55,3.95,0.1,,,0.5273422869829906
Stephansplatz,2024-05-24,19,971.0,63.11,87.8,13.0,169.0,1.0,2.55,0.1,,,0.3662230286739995
Stephansplatz,2024-05-24,20,970.95,63.15,83.84,13.3,104.5,0.65,1.4,0.1,,,0.5587630688590659
Stephansplatz,2024-05-24,21,971.3,63.15,87.3,12.95,79.0,0.45,0.85,0.1,,,1.0221814326559104
Stephansplatz,2024-05-24,22,971.8,63.15,89.5,12.9,87.0,0.2,0.55,0.0,,,1.2794157892978946
Stephansplatz,2024-05-24,23,971.75,63.15,90.74,12.8,323.5,0.35,0.8,0.0,,,1.4621380966728756
Stephansplatz,2024-05-25,0,971.5,63.15,94.79,11.7,240.0,0.2,0.6,0.0,,,1.1019603058819964
Stephansplatz,2024-05-25,1,971.4,63.15,95.84,11.25,165.5,0.25,0.5,0.0,,,1.14690719485161
Stephansplatz,2024-05-25,2,971.4,63.15,95.85,10.6,308.0,0.45,0.75,0.25,,,0.6437655050187964
Stephansplatz,2024-05-25,3,971.35,63.15,96.39,10.5,174.0,0.4,0.9,0.05,,,0.5595670677719319
Stephansplatz,2024-05-25,4,971.25,63.15,96.45,10.65,245.5,0.5,0.95,0.1,,,0.9680833322159741
Stephansplatz,2024-05-25,5,971.2,63.15,95.55,10.6,207.5,0.25,0.7,0.0,,,0.8220510434813283
Stephansplatz,2024-05-25,6,971.4,63.15,91.9,10.4,62.0,0.5,1.25,0.05,,,0.0
Stephansplatz,2024-05-25,7,971.4,63.15,93.05,10.65,170.5,0.4,1.45,0.05,,,-0.6342229938831866
Stephansplatz,2024-05-25,8,971.7,63.15,88.7,11.3,280.0,0.7,2.2,0.1,,,-0.46278986033474695
Stephansplatz,2024-05-25,9,971.8,63.16,82.39,12.0,154.5,0.75,1.85,0.05,,,-1.1451235312870642
Stephansplatz,2024-05-25,10,971.6,63.16,75.09,13.5,181.5,0.8,2.7,0.1,,,-0.3596015586274358
Stephansplatz,2024-05-25,11,971.4,63.16,69.0,15.15,228.5,0.6,1.5,0.0,,,0.5119928323776123
Stephansplatz,2024-05-25,12,971.35,63.16,65.69,16.7,186.0,0.9,2.15,0.1,,,1.667569433189245
Stephansplatz,2024-05-25,13,970.75,63.16,61.3,18.2,128.0,0.7,1.8,0.05,,,1.4897616539104488
Stephansplatz,2024-05-25,14,970.35,63.16,49.9,19.9,258.5,1.15,2.3,0.1,,,1.9673988432868232
Stephansplatz,2024-05-25,15,970.0,63.16,43.15,20.15,302.0,0.45,1.4,0.0,,,1.483394538744352
Stephansplatz,2024-05-25,16,969.9,63.16,48.45,19.55,270.0,0.5,1.8,0.0,,,1.2678433853294169
Stephansplatz,2024-05-25,17,969.7,63.16,41.25,21.1,187.0,0.55,1.25,0.1,,,1.8612392388869987
Stephansplatz,2024-05-25,18,969.7,63.16,43.65,21.45,234.0,0.8,1.75,0.05,,,2.2109147108334395
Stephansplatz,2024-05-25,19,969.9,63.16,58.8,19.65,262.0,0.4,1.5,0.05,,,1.8045985624816072
Stephansplatz,2024-05-25,20,970.15,63.16,57.65,18.2,50.0,0.3,1.0,0.05,,,1.5847373706143193
Stephansplatz,2024-05-25,21,970.55,63.16,62.45,16.75,175.0,0.35,0.65,0.05,,,1.4105936787640603
Stephansplatz,2024-05-25,22,970.85,63.16,70.65,15.75,141.5,0.4,0.7,0.05,,,1.7722259447443203
Stephansplatz,2024-05-25,23,971.2,63.16,70.69,14.95,175.5,0.3,0.6,0.05,,,1.6534004832670468
Stephansplatz,2024-05-26,0,971.2,63.16,79.94,14.0,341.5,0.4,0.85,0.0,,,1.5940968864800265
Stephansplatz,2024-05-26,1,971.1,63.16,83.2,13.15,181.5,0.35,0.65,0.1,,,1.4808931578987587
Stephansplatz,2024-05-26,2,971.2,63.16,86.0,12.35,231.5,0.35,0.8,0.05,,,1.4679850018496154
Stephansplatz,2024-05-26,3,970.95,63.16,87.34,11.9,273.0,0.4,0.6,0.05,,,1.3657173618413063
Stephansplatz,2024-05-26,4,970.9,63.16,89.2,11.4,152.5,0.3,0.65,0.05,,,1.2569362670947064
Stephansplatz,2024-05-26,5,970.9,63.16,90.79,10.95,299.0,0.25,0.55,0.0,,,1.1761968278159736
Stephansplatz,2024-05-26,6,971.05,63.16,91.6,10.8,299.5,0.45,0.8,0.0,,,0.5625439504630142
Stephansplatz,2024-05-26,7,971.25,63.16,87.74,11.55,259.0,0.45,0.9,0.0,,,-1.0332782984243623
Stephansplatz,2024-05-26,8,971.55,63.16,80.19,12.9,172.5,0.55,1.3,0.05,,,-1.376579362355622
Stephansplatz,2024-05-26,9,971.6,63.16,74.15,14.5,126.0,0.4,1.0,0.0,,,-0.6774260462082488
Stephansplatz,2024-05-26,10,971.55,63.16,66.6,16.25,309.5,0.55,1.6,0.05,,,0.10692093432372088
Stephansplatz,2024-05-26,11,971.5,63.17,61.4,17.65,223.5,0.6,1.7,0.0,,,0.4046530122949052
Stephansplatz,2024-05-26,12,971.4,63.17,52.8,19.65,267.5,0.7,1.4,0.05,,,0.6465291950097841
Stephansplatz,2024-05-26,13,971.1,63.17,49.05,20.85,285.0,0.5,1.45,0.05,,,0.5497189986231013
Stephansplatz,2024-05-26,14,970.85,63.17,52.8,21.65,308.0,0.5,1.6,0.05,,,0.5683491473264646
Stephansplatz,2024-05-26,15,970.6,63.17,48.1,21.4,175.0,0.85,1.5,0.05,,,0.6571181081169121
Stephansplatz,2024-05-26,16,970.3,63.19,45.15,22.65,126.0,0.75,2.45,0.1,,,0.8078749264192636
Stephansplatz,2024-05-26,17,970.25,63.19,44.55,22.15,211.0,0.65,1.5,0.05,,,0.5538940964865007
Stephansplatz,2024-05-26,18,970.3,63.19,38.8,22.5,52.0,0.7,2.2,0.1,,,1.127003836420983
Stephansplatz,2024-05-26,19,970.7,63.41,55.0,19.9,199.0,0.5,1.0,0.0,,,0.6289539992504987
Stephansplatz,2024-05-26,20,970.8,63.41,59.1,19.95,89.5,0.35,0.75,0.0,,,1.3174233373020183
Stephansplatz,2024-05-26,21,971.1,63.41,63.35,19.05,29.5,0.5,0.75,0.2,,,1.0822868951146707
Stephansplatz,2024-05-26,22,971.5,63.41,66.8,18.0,234.5,0.35,1.0,0.0,,,1.1068960261072611
Stephansplatz,2024-05-26,23,971.5,63.45,72.65,17.55,12.0,0.3,0.6,0.05,,,1.594030856044638
Stephansplatz,2024-05-27,0,971.55,63.45,78.84,16.95,143.0,0.25,0.6,0.0,,,1.3522468075656218
Stephansplatz,2024-05-27,1,971.7,63.45,78.15,16.15,191.0,0.35,1.1,0.0,,,1.293480771706338
Stephansplatz,2024-05-27,2,971.9,63.93,88.2,15.8,89.5,0.45,1.25,0.05,,,1.054931410163155
Stephansplatz,2024-05-27,3,971.8,64.63,92.3,15.4,340.0,0.5,1.0,0.1,,,1.185178588067337
Stephansplatz,2024-05-27,4,971.8,64.69,93.09,15.05,99.0,0.45,1.0,0.05,,,1.1723061789883098
Stephansplatz,2024-05-27,5,971.55,64.81,94.95,15.05,302.0,0.5,0.95,0.1,,,1.3898095373961774
Stephansplatz,2024-05-27,6,972.25,65.02,93.95,14.9,229.0,0.4,0.8,0.0,,,1.1547005383792488
Stephansplatz,2024-05-27,7,972.5,66.71,95.0,14.6,44.0,0.4,0.75,0.05,,,0.3032392174315601
Stephansplatz,2024-05-27,8,972.55,69.87,96.39,14.75,140.0,0.35,0.7,0.05,,,1.1911296356472683
Stephansplatz,2024-05-27,9,972.3,71.69,96.3,14.9,320.0,0.3,0.9,0.0,,,0.9930192374605404
Stephansplatz,2024-05-27,10,971.75,72.07,92.09,16.3,218.0,0.5,1.45,0.0,,,1.3763657865329166
Stephansplatz,2024-05-27,11,971.65,72.07,77.95,16.95,335.0,0.8,1.85,0.1,,,0.1715169301802792
Stephansplatz,2024-05-27,12,971.35,72.07,71.24,18.05,96.5,0.7,1.7,0.0,,,0.6128030207947159
Stephansplatz,2024-05-27,13,970.75,72.07,70.3,19.05,148.0,0.8,2.1,0.05,,,-0.04067717999471343
Stephansplatz,2024-05-27,14,970.45,72.07,71.35,18.6,104.5,1.25,3.75,0.15,,,-0.20262596611745326
Stephansplatz,2024-05-27,15,970.1,72.3,80.25,17.7,212.0,1.0,3.05,0.05,,,0.11421818330384022
Stephansplatz,2024-05-27,16,969.6,72.72,77.1,17.8,163.0,1.0,2.1,0.1,,,-0.6524867449207996
Stephansplatz,2024-05-27,17,969.4,72.72,74.44,18.0,168.5,0.5,1.4,0.05,,,0.1618347187425467
Stephansplatz,2024-05-27,18,969.35,72.76,77.85,17.9,36.5,0.65,1.85,0.05,,,0.5245596422101457
Stephansplatz,2024-05-27,19,969.95,73.08,84.1,16.65,111.5,0.75,2.4,0.05,,,0.4108409880110594
Stephansplatz,2024-05-27,20,970.3,74.53,84.34,15.3,123.0,0.55,1.4,0.05,,,1.5975157449208115
Stephansplatz,2024-05-27,21,970.7,75.63,89.6,14.3,44.5,0.55,1.3,0.1,,,0.8468763455933443
Stephansplatz,2024-05-27,22,971.3,75.63,88.1,14.2,65.0,0.3,0.75,0.0,,,0.918767488070333
Stephansplatz,2024-05-27,23,971.8,76.03,90.0,14.15,171.5,0.3,0.95,0.0,,,1.0858048632093746
Stephansplatz,2024-05-28,0,971.8,76.84,89.44,13.75,16.5,1.1,2.2,0.1,,,0.9184542896674766
Stephansplatz,2024-05-28,1,972.1,77.18,90.15,13.15,351.0,0.95,2.5,0.1,,,0.6105701277841006
Stephansplatz,2024-05-28,2,972.6,77.84,90.04,13.15,192.0,0.45,1.75,0.0,,,0.8420007183098228
Stephansplatz,2024-05-28,3,972.75,78.26,91.04,12.9,261.5,1.0,2.45,0.15,,,0.5889370482885669
Stephansplatz,2024-05-28,4,972.85,78.79,88.39,12.55,259.5,0.85,3.55,0.1,,,0.8834232325972231
Stephansplatz,2024-05-28,5,973.0,79.45,87.9,12.25,90.0,0.65,2.2,0.15,,,0.756525537140391
Stephansplatz,2024-05-28,6,973.35,79.45,87.0,12.35,14.0,0.6,2.2,0.1,,,1.020502140928861
Stephansplatz,2024-05-28,7,973.65,79.45,82.8,12.45,268.5,0.8,2.4,0.05,,,0.8749615776308967
Stephansplatz,2024-05-28,8,974.1,79.45,78.19,12.95,185.0,0.75,2.05,0.1,,,0.6770032003863349
Stephansplatz,2024-05-28,9,974.4,79.45,74.19,13.4,178.5,0.9,2.0,0.1,,,-0.17703458750435547
Stephansplatz,2024-05-28,10,974.4,79.45,69.2,14.35,195.0,0.7,2.25,0.1,,,-0.37300374345254006
Stephansplatz,2024-05-28,11,974.35,79.45,62.5,14.9,274.5,0.9,2.35,0.05,,,-0.412743406773483
Stephansplatz,2024-05-28,12,974.0,79.45,53.25,16.2,114.0,0.6,1.85,0.05,,,-0.4017910026104414
Stephansplatz,2024-05-28,13,973.5,79.47,45.1,17.65,239.5,0.9,2.35,0.05,,,-0.1411336217454651
Stephansplatz,2024-05-28,14,973.0,79.47,42.6,18.5,195.0,0.7,2.0,0.0,,,-0.243370798265575
Stephansplatz,2024-05-28,15,972.55,79.47,39.2,19.35,152.0,1.1,2.4,0.1,,,0.7451387220496148
Stephansplatz,2024-05-28,16,972.2,79.47,51.05,19.55,262.0,0.8,2.2,0.1,,,1.4215897179446488
Stephansplatz,2024-05-28,17,971.95,79.47,54.2,18.75,258.0,0.55,1.6,0.05,,,1.5668970879947828
Stephansplatz,2024-05-28,18,971.7,79.47,49.65,20.05,168.5,0.5,1.65,0.05,,,2.285186869656651
Stephansplatz,2024-05-28,19,971.6,79.47,48.4,19.55,330.0,0.65,1.35,0.0,,,2.0691617389346737
Stephansplatz,2024-05-28,20,971.4,79.47,53.65,18.3,66.5,0.35,0.9,0.0,,,1.3298189897764368
Stephansplatz,2024-05-28,21,971.55,79.47,52.5,17.35,112.5,0.3,0.8,0.05,,,1.8020685282175475
Stephansplatz,2024-05-28,22,971.9,79.47,60.15,15.75,351.5,0.45,0.7,0.05,,,1.5836445392348397
Stephansplatz,2024-05-28,23,971.8,79.47,65.55,14.85,184.5,0.35,0.6,0.1,,,1.4565124686828335
Stephansplatz,2024-05-29,0,971.65,79.47,70.5,14.3,348.5,0.3,0.6,0.1,,,1.6737193446432423
Stephansplatz,2024-05-29,1,971.3,79.47,78.1,13.7,333.5,0.45,0.65,0.1,,,1.4613528967892109
Stephansplatz,2024-05-29,2,970.95,79.47,78.55,12.75,178.5,0.55,0.95,0.1,,,1.1144215916209501
Stephansplatz,2024-05-29,3,970.5,79.47,82.3,12.3,339.5,0.35,0.85,0.0,,,1.0836246694508296
Stephansplatz,2024-05-29,4,970.35,79.47,83.35,12.0,294.0,0.3,0.8,0.0,,,0.9913245436493429
Stephansplatz,2024-05-29,5,970.3,79.47,86.5,11.8,225.0,0.3,0.7,0.0,,,1.1449896988345516
Stephansplatz,2024-05-29,6,970.1,79.47,86.24,11.9,234.0,0.3,0.7,0.0,,,0.8895485513573919
Stephansplatz,2024-05-29,7,969.6,79.47,83.5,12.85,321.5,0.5,1.0,0.0,,,0.7722334399323044
Stephansplatz,2024-05-29,8,969.6,79.47,81.5,13.75,207.0,0.5,1.4,0.0,,,-0.606779876216917
Stephansplatz,2024-05-29,9,969.45,79.47,77.3,14.5,194.5,0.55,1.55,0.0,,,-0.9180353867732828
Stephansplatz,2024-05-29,10,968.8,79.47,72.69,15.85,309.5,0.35,0.8,0.0,,,0.7225688338695314
Stephansplatz,2024-05-29,11,968.85,79.47,65.25,16.7,82.0,0.65,1.95,0.1,,,-0.4989026479952106
Stephansplatz,2024-05-29,12,968.1,79.47,56.3,18.3,199.0,1.0,2.1,0.1,,,-0.5679130381789086
Stephansplatz,2024-05-29,13,967.5,79.47,53.8,19.55,206.0,1.2,2.75,0.1,,,-0.015449742967568096
Stephansplatz,2024-05-29,14,967.8,79.49,59.5,18.6,104.0,1.9,4.9,0.1,,,-0.010428400280381053
Stephansplatz,2024-05-29,15,968.0,79.83,76.69,16.3,77.0,1.05,3.35,0.1,,,0.3221390769615754
Stephansplatz,2024-05-29,16,967.8,80.89,81.74,15.7,221.0,0.6,2.5,0.1,,,0.6363587577522078
Stephansplatz,2024-05-29,17,967.45,82.84,85.74,15.1,59.5,0.8,2.0,0.1,,,0.6310230148329503
Stephansplatz,2024-05-29,18,967.2,84.38,87.0,14.2,136.0,0.5,1.45,0.05,,,0.2690628325253613
Stephansplatz,2024-05-29,19,966.7,84.64,89.2,14.4,149.0,0.4,1.0,0.0,,,0.9199464470593262
Stephansplatz,2024-05-29,20,966.25,84.64,90.24,14.35,337.0,0.4,0.75,0.1,,,0.7013343843696725
Stephansplatz,2024-05-29,21,965.9,84.64,90.45,14.25,71.5,0.3,1.1,0.05,,,0.7444887950073353
Stephansplatz,2024-05-29,22,965.6,84.64,91.5,14.2,2.0,0.4,0.7,0.0,,,1.2350695629788686
Stephansplatz,2024-05-29,23,,,,,,,,,,,
Stephansplatz,2024-05-30,0,964.05,84.69,94.2,14.05,222.5,0.3,0.55,0.0,,,1.0290448645872203
Stephansplatz,2024-05-30,1,963.75,84.69,95.45,13.9,113.0,0.4,0.7,0.05,,,1.0068162223998738
Stephansplatz,2024-05-30,2,963.2,85.19,95.84,14.0,158.0,0.35,0.8,0.0,,,1.4354084970895247
Stephansplatz,2024-05-30,3,961.95,88.62,95.2,14.0,126.0,0.4,1.15,0.0,,,1.0423940549780941
Stephansplatz,2024-05-30,4,961.5,89.82,93.0,13.9,82.5,0.55,1.4,0.05,,,0.7444397062156716
Stephansplatz,2024-05-30,5,961.35,90.78,90.7,13.95,41.5,1.15,2.8,0.1,,,0.7440149865761876
Stephansplatz,2024-05-30,6,961.25,90.78,89.94,14.1,18.5,1.1,3.35,0.1,,,0.7594009314563045
Stephansplatz,2024-05-30,7,961.3,90.78,88.24,14.7,117.5,1.1,2.45,0.05,,,-0.9086260917288483
Stephansplatz,2024-05-30,8,960.95,90.78,83.55,15.35,234.5,1.35,2.8,0.15,,,-0.6896924500642935
Stephansplatz,2024-05-30,9,960.7,90.78,76.74,16.3,285.5,1.1,2.6,0.1,,,-0.6589465276604701
Stephansplatz,2024-05-30,10,960.2,90.78,72.15,17.1,128.0,1.05,2.95,0.1,,,-1.2649373897812468
Stephansplatz,2024-05-30,11,960.2,92.34,85.59,15.85,85.5,1.05,2.05,0.1,,,-0.09227096991223806
Stephansplatz,2024-05-30,12,959.85,93.59,85.1,16.35,210.5,1.05,2.6,0.1,,,-0.02672959579276122
Stephansplatz,2024-05-30,13,959.45,94.69,81.19,17.0,161.0,1.3,3.1,0.15,,,-0.39929596331096884
Stephansplatz,2024-05-30,14,959.5,94.85,75.2,17.4,103.5,0.95,3.95,0.1,,,-0.031559720154897386
Stephansplatz,2024-05-30,15,959.2,94.85,66.44,18.35,321.0,1.05,2.75,0.1,,,-0.3079983262526924
Stephansplatz,2024-05-30,16,959.0,94.85,65.74,17.95,145.5,0.7,2.45,0.1,,,0.46859814258046284
Stephansplatz,2024-05-30,17,959.6,9.97,94.29,14.1,119.0,0.8,2.2,0.1,,,-0.9141658842533456
Stephansplatz,2024-05-30,18,959.9,9.98,86.8,14.95,353.0,0.85,2.85,0.1,,,0.8462540004829138
Stephansplatz,2024-05-30,19,960.35,13.09,92.7,13.85,174.5,0.55,1.4,0.1,,,0.17237135711567905
Stephansplatz,2024-05-30,20,960.65,13.09,88.74,14.35,17.5,0.55,1.25,0.05,,,0.8647177719284563
Stephansplatz,2024-05-30,21,960.85,13.62,91.3,14.25,18.0,0.65,1.6,0.0,,,1.2535663410560125
Stephansplatz,2024-05-30,22,961.2,13.64,89.7,13.9,33.0,0.6,1.35,0.05,,,0.81894755966742
Stephansplatz,2024-05-30,23,961.35,13.98,87.6,13.15,52.0,0.9,2.9,0.1,,,0.7800175871216972
Stephansplatz,2024-05-31,0,961.9,14.29,85.7,12.9,11.0,0.9,2.8,0.1,,,0.9289352713337504
Stephansplatz,2024-05-31,1,962.1,14.3,85.9,12.3,184.0,0.65,1.8,0.1,,,0.9388345202485054
Stephansplatz,2024-05-31,2,962.0,14.32,88.24,12.05,173.5,0.5,1.35,0.05,,,0.9866045722335396
Stephansplatz,2024-05-31,3,962.1,14.32,88.5,11.7,295.0,0.85,1.95,0.1,,,0.534817061619421
Stephansplatz,2024-05-31,4,962.2,14.33,86.2,11.45,188.0,1.05,2.6,0.1,,,0.5051283393111702
Stephansplatz,2024-05-31,5,962.1,14.36,88.0,11.05,202.5,1.0,2.6,0.05,,,0.5606119105813857
Stephansplatz,2024-05-31,6,962.2,14.36,87.5,11.05,141.5,1.1,2.5,0.05,,,0.9368900904354589
Stephansplatz,2024-05-31,7,962.3,14.42,86.6,10.85,215.0,0.9,2.45,0.15,,,0.6324555320336742
Stephansplatz,2024-05-31,8,962.5,14.86,89.1,10.8,13.0,1.0,2.6,0.1,,,0.8051400253404178
Stephansplatz,2024-05-31,9,962.8,17.28,92.5,10.5,43.0,1.0,2.2,0.1,,,0.15251502233769484
Stephansplatz,2024-05-31,10,962.7,19.29,92.1,10.6,28.0,1.0,2.8,0.1,,,0.22138179913918593
Stephansplatz,2024-05-31,11,962.55,20.94,93.35,10.9,131.5,0.85,2.0,0.1,,,0.13364797896380573
Stephansplatz,2024-05-31,12,962.6,22.84,93.15,11.2,20.5,0.95,2.2,0.1,,,0.3177333452878192
Stephansplatz,2024-05-31,13,962.8,26.32,93.29,11.45,248.0,1.0,3.1,0.1,,,0.2224372606607643
Stephansplatz,2024-05-31,14,962.9,29.01,92.8,11.65,104.5,0.95,2.7,0.1,,,-0.39041761921815704
Stephansplatz,2024-05-31,15,963.1,30.82,93.39,11.8,109.5,0.85,2.0,0.1,,,-0.05561801263604673
Stephansplatz,2024-05-31,16,963.25,34.44,94.25,11.75,112.5,0.55,2.05,0.05,,,0.1983585234350238
Stephansplatz,2024-05-31,17,963.4,37.56,91.65,11.9,103.0,1.15,2.8,0.1,,,0.2899132037551175
